id,version,block,trial,side,rt,is_opt
1b4bfd95903997a8,1,1,1,right,10844,0
1b4bfd95903997a8,1,1,2,right,9300,0
1b4bfd95903997a8,1,1,3,left,4468,0
1b4bfd95903997a8,1,1,4,left,3426,1
1b4bfd95903997a8,1,1,5,left,9785,0
1b4bfd95903997a8,1,1,6,right,5397,1
1b4bfd95903997a8,1,1,7,left,5641,1
1b4bfd95903997a8,1,1,8,right,4656,0
1b4bfd95903997a8,1,1,9,left,8477,0
1b4bfd95903997a8,1,1,10,left,9375,0
1b4bfd95903997a8,1,1,11,left,13549,0
1b4bfd95903997a8,1,1,12,right,7024,0
1b4bfd95903997a8,1,1,13,left,2246,0
1b4bfd95903997a8,1,1,14,right,3791,0
1b4bfd95903997a8,1,1,15,left,9447,1
1b4bfd95903997a8,1,1,16,left,5673,0
1b4bfd95903997a8,1,1,17,right,4856,0
1b4bfd95903997a8,1,1,18,left,4824,0
1b4bfd95903997a8,1,1,19,right,10344,0
1b4bfd95903997a8,1,1,20,right,5609,0
1b4bfd95903997a8,1,1,21,left,3435,0
1b4bfd95903997a8,1,1,22,right,11654,0
1b4bfd95903997a8,1,1,23,left,7386,0
1b4bfd95903997a8,1,1,24,right,4816,0
1b4bfd95903997a8,1,1,25,right,3628,0
1b4bfd95903997a8,1,1,26,left,7298,0
1b4bfd95903997a8,1,1,27,right,8057,0
1b4bfd95903997a8,1,1,28,left,4825,0
1b4bfd95903997a8,1,1,29,left,8453,0
1b4bfd95903997a8,1,1,30,right,1325,0
1b4bfd95903997a8,1,1,31,right,12922,1
1b4bfd95903997a8,1,1,32,left,1842,0
1b4bfd95903997a8,1,1,33,left,7880,0
1b4bfd95903997a8,1,1,34,left,5916,0
1b4bfd95903997a8,1,1,35,right,2691,1
1b4bfd95903997a8,1,1,36,right,6094,0
1b4bfd95903997a8,1,1,37,right,10652,0
1b4bfd95903997a8,1,1,38,right,8688,1
1b4bfd95903997a8,1,1,39,left,9536,1
1b4bfd95903997a8,1,1,40,right,6400,0
1b4bfd95903997a8,1,2,1,left,8994,0
1b4bfd95903997a8,1,2,2,right,3968,0
1b4bfd95903997a8,1,2,3,right,3822,0
1b4bfd95903997a8,1,2,4,right,4709,0
1b4bfd95903997a8,1,2,5,left,8476,0
1b4bfd95903997a8,1,2,6,right,2667,0
1b4bfd95903997a8,1,2,7,right,5672,0
1b4bfd95903997a8,1,2,8,right,14351,1
1b4bfd95903997a8,1,2,9,left,6352,0
1b4bfd95903997a8,1,2,10,left,6270,0
1b4bfd95903997a8,1,2,11,left,3952,0
1b4bfd95903997a8,1,2,12,right,6407,0
1b4bfd95903997a8,1,2,13,left,6359,0
1b4bfd95903997a8,1,2,14,left,6085,1
1b4bfd95903997a8,1,2,15,right,3079,1
1b4bfd95903997a8,1,2,16,right,3531,0
1b4bfd95903997a8,1,2,17,left,1697,0
1b4bfd95903997a8,1,2,18,left,6618,1
1b4bfd95903997a8,1,2,19,left,2771,1
1b4bfd95903997a8,1,2,20,left,6829,1
1b4bfd95903997a8,1,2,21,right,4550,1
1b4bfd95903997a8,1,2,22,left,5455,1
1b4bfd95903997a8,1,2,23,left,3815,1
1b4bfd95903997a8,1,2,24,left,1907,1
1b4bfd95903997a8,1,2,25,right,4890,1
1b4bfd95903997a8,1,2,26,right,5148,1
1b4bfd95903997a8,1,2,27,right,2359,1
1b4bfd95903997a8,1,2,28,right,2117,0
1b4bfd95903997a8,1,2,29,right,5827,1
1b4bfd95903997a8,1,2,30,right,1778,1
1b4bfd95903997a8,1,2,31,left,4680,1
1b4bfd95903997a8,1,2,32,left,6732,1
1b4bfd95903997a8,1,2,33,left,1366,1
1b4bfd95903997a8,1,2,34,right,3435,1
1b4bfd95903997a8,1,2,35,right,5213,1
1b4bfd95903997a8,1,2,36,right,2166,1
1b4bfd95903997a8,1,2,37,left,4760,1
1b4bfd95903997a8,1,2,38,right,4728,1
1b4bfd95903997a8,1,2,39,left,5099,1
1b4bfd95903997a8,1,2,40,right,3605,1
1b4bfd95903997a8,1,3,1,left,1455,1
1b4bfd95903997a8,1,3,2,right,6343,1
1b4bfd95903997a8,1,3,3,right,5706,1
1b4bfd95903997a8,1,3,4,left,3936,1
1b4bfd95903997a8,1,3,5,right,4840,1
1b4bfd95903997a8,1,3,6,right,2253,1
1b4bfd95903997a8,1,3,7,right,4711,1
1b4bfd95903997a8,1,3,8,left,4987,1
1b4bfd95903997a8,1,3,9,right,1682,1
1b4bfd95903997a8,1,3,10,right,2942,1
1b4bfd95903997a8,1,3,11,right,6643,1
1b4bfd95903997a8,1,3,12,left,5634,1
1b4bfd95903997a8,1,3,13,left,6045,1
1b4bfd95903997a8,1,3,14,right,2449,1
1b4bfd95903997a8,1,3,15,left,6643,1
1b4bfd95903997a8,1,3,16,right,2206,1
1b4bfd95903997a8,1,3,17,left,2862,1
1b4bfd95903997a8,1,3,18,right,6951,1
1b4bfd95903997a8,1,3,19,right,5366,1
1b4bfd95903997a8,1,3,20,right,3272,1
1b4bfd95903997a8,1,3,21,left,4526,1
1b4bfd95903997a8,1,3,22,left,4097,1
1b4bfd95903997a8,1,3,23,right,4379,1
1b4bfd95903997a8,1,3,24,right,7135,1
1b4bfd95903997a8,1,3,25,right,5641,1
1b4bfd95903997a8,1,3,26,right,5592,1
1b4bfd95903997a8,1,3,27,left,2803,1
1b4bfd95903997a8,1,3,28,left,2828,1
1b4bfd95903997a8,1,3,29,left,4938,1
1b4bfd95903997a8,1,3,30,right,6150,1
1b4bfd95903997a8,1,3,31,left,4735,1
1b4bfd95903997a8,1,3,32,left,5042,1
1b4bfd95903997a8,1,3,33,left,5132,1
1b4bfd95903997a8,1,3,34,left,2004,1
1b4bfd95903997a8,1,3,35,right,5916,1
1b4bfd95903997a8,1,3,36,right,7313,1
1b4bfd95903997a8,1,3,37,left,3589,1
1b4bfd95903997a8,1,3,38,left,8049,1
1b4bfd95903997a8,1,3,39,left,4583,1
1b4bfd95903997a8,1,3,40,left,2780,1
