id,version,block,trial,side,rt,is_opt
7cf6d292ee0c81ac,1,1,1,right,6857,1
7cf6d292ee0c81ac,1,1,2,right,4372,1
7cf6d292ee0c81ac,1,1,3,left,8484,1
7cf6d292ee0c81ac,1,1,4,left,7986,0
7cf6d292ee0c81ac,1,1,5,right,3591,1
7cf6d292ee0c81ac,1,1,6,right,1493,1
7cf6d292ee0c81ac,1,1,7,right,2809,0
7cf6d292ee0c81ac,1,1,8,right,8383,1
7cf6d292ee0c81ac,1,1,9,left,5501,0
7cf6d292ee0c81ac,1,1,10,right,6146,1
7cf6d292ee0c81ac,1,1,11,right,1730,1
7cf6d292ee0c81ac,1,1,12,right,14674,1
7cf6d292ee0c81ac,1,1,13,right,5068,0
7cf6d292ee0c81ac,1,1,14,left,2799,0
7cf6d292ee0c81ac,1,1,15,right,1661,0
7cf6d292ee0c81ac,1,1,16,right,4369,1
7cf6d292ee0c81ac,1,1,17,right,5435,0
7cf6d292ee0c81ac,1,1,18,right,2461,1
7cf6d292ee0c81ac,1,1,19,left,3917,1
7cf6d292ee0c81ac,1,1,20,left,2335,0
7cf6d292ee0c81ac,1,1,21,right,1255,1
7cf6d292ee0c81ac,1,1,22,right,1086,0
7cf6d292ee0c81ac,1,1,23,right,4801,0
7cf6d292ee0c81ac,1,1,24,right,2574,0
7cf6d292ee0c81ac,1,1,25,left,3670,1
7cf6d292ee0c81ac,1,1,26,right,1407,1
7cf6d292ee0c81ac,1,1,27,left,1401,0
7cf6d292ee0c81ac,1,1,28,left,6412,1
7cf6d292ee0c81ac,1,1,29,left,1176,1
7cf6d292ee0c81ac,1,1,30,left,6225,0
7cf6d292ee0c81ac,1,1,31,right,13916,0
7cf6d292ee0c81ac,1,1,32,right,5107,0
7cf6d292ee0c81ac,1,1,33,left,2317,1
7cf6d292ee0c81ac,1,1,34,right,4971,0
7cf6d292ee0c81ac,1,1,35,right,1229,1
7cf6d292ee0c81ac,1,1,36,right,3778,0
7cf6d292ee0c81ac,1,1,37,left,5923,0
7cf6d292ee0c81ac,1,1,38,right,4343,0
7cf6d292ee0c81ac,1,1,39,left,2471,1
7cf6d292ee0c81ac,1,1,40,right,4538,0
7cf6d292ee0c81ac,1,2,1,left,4635,0
7cf6d292ee0c81ac,1,2,2,right,6634,1
7cf6d292ee0c81ac,1,2,3,left,2222,0
7cf6d292ee0c81ac,1,2,4,left,4314,0
7cf6d292ee0c81ac,1,2,5,left,3419,1
7cf6d292ee0c81ac,1,2,6,left,4165,0
7cf6d292ee0c81ac,1,2,7,right,8980,0
7cf6d292ee0c81ac,1,2,8,right,10857,0
7cf6d292ee0c81ac,1,2,9,right,2818,1
7cf6d292ee0c81ac,1,2,10,right,2909,1
7cf6d292ee0c81ac,1,2,11,right,14726,1
7cf6d292ee0c81ac,1,2,12,right,2663,0
7cf6d292ee0c81ac,1,2,13,right,4878,0
7cf6d292ee0c81ac,1,2,14,left,5124,0
7cf6d292ee0c81ac,1,2,15,right,5517,1
7cf6d292ee0c81ac,1,2,16,left,1869,1
7cf6d292ee0c81ac,1,2,17,right,5744,0
7cf6d292ee0c81ac,1,2,18,right,5068,1
7cf6d292ee0c81ac,1,2,19,right,4221,0
