id,version,block,trial,side,rt,is_opt
5bc2ce3dfe4f1169,0,1,1,left,4167,1
5bc2ce3dfe4f1169,0,1,2,right,3954,1
5bc2ce3dfe4f1169,0,1,3,left,4622,1
5bc2ce3dfe4f1169,0,1,4,left,2472,1
5bc2ce3dfe4f1169,0,1,5,left,2916,1
5bc2ce3dfe4f1169,0,1,6,right,4543,1
5bc2ce3dfe4f1169,0,1,7,left,3188,1
5bc2ce3dfe4f1169,0,1,8,left,4495,1
5bc2ce3dfe4f1169,0,1,9,right,4023,1
5bc2ce3dfe4f1169,0,1,10,right,3819,1
5bc2ce3dfe4f1169,0,1,11,right,4015,1
5bc2ce3dfe4f1169,0,1,12,left,2169,1
5bc2ce3dfe4f1169,0,1,13,right,4016,1
5bc2ce3dfe4f1169,0,1,14,left,2857,1
5bc2ce3dfe4f1169,0,1,15,right,3263,1
5bc2ce3dfe4f1169,0,1,16,left,3999,1
5bc2ce3dfe4f1169,0,1,17,right,4918,1
5bc2ce3dfe4f1169,0,1,18,left,3288,1
5bc2ce3dfe4f1169,0,1,19,left,2377,1
5bc2ce3dfe4f1169,0,1,20,left,2744,1
5bc2ce3dfe4f1169,0,1,21,left,3607,1
5bc2ce3dfe4f1169,0,1,22,left,3646,1
5bc2ce3dfe4f1169,0,1,23,right,2544,1
5bc2ce3dfe4f1169,0,1,24,right,3655,1
5bc2ce3dfe4f1169,0,1,25,right,3556,1
5bc2ce3dfe4f1169,0,1,26,left,3080,1
5bc2ce3dfe4f1169,0,1,27,left,3328,1
5bc2ce3dfe4f1169,0,1,28,left,4063,1
5bc2ce3dfe4f1169,0,1,29,right,3775,1
5bc2ce3dfe4f1169,0,1,30,right,3113,1
5bc2ce3dfe4f1169,0,1,31,right,3647,1
5bc2ce3dfe4f1169,0,1,32,right,3790,1
5bc2ce3dfe4f1169,0,1,33,right,3650,1
5bc2ce3dfe4f1169,0,1,34,left,2708,1
5bc2ce3dfe4f1169,0,1,35,left,3494,1
5bc2ce3dfe4f1169,0,1,36,left,2904,1
5bc2ce3dfe4f1169,0,1,37,right,4016,1
5bc2ce3dfe4f1169,0,1,38,right,3262,1
5bc2ce3dfe4f1169,0,1,39,right,3565,1
5bc2ce3dfe4f1169,0,1,40,right,3639,1
5bc2ce3dfe4f1169,0,2,1,left,5197,1
5bc2ce3dfe4f1169,0,2,2,right,3879,1
5bc2ce3dfe4f1169,0,2,3,right,4190,1
5bc2ce3dfe4f1169,0,2,4,right,3368,1
5bc2ce3dfe4f1169,0,2,5,right,3304,1
5bc2ce3dfe4f1169,0,2,6,right,7749,0
5bc2ce3dfe4f1169,0,2,7,right,4894,1
5bc2ce3dfe4f1169,0,2,8,right,3479,1
5bc2ce3dfe4f1169,0,2,9,left,3195,1
5bc2ce3dfe4f1169,0,2,10,left,2856,1
5bc2ce3dfe4f1169,0,2,11,right,4375,1
5bc2ce3dfe4f1169,0,2,12,left,5245,1
5bc2ce3dfe4f1169,0,2,13,left,3319,1
5bc2ce3dfe4f1169,0,2,14,right,3112,1
5bc2ce3dfe4f1169,0,2,15,right,3148,1
5bc2ce3dfe4f1169,0,2,16,left,3678,1
5bc2ce3dfe4f1169,0,2,17,right,4638,1
5bc2ce3dfe4f1169,0,2,18,right,3925,1
5bc2ce3dfe4f1169,0,2,19,right,3267,1
5bc2ce3dfe4f1169,0,2,20,left,3942,1
5bc2ce3dfe4f1169,0,2,21,right,3435,1
5bc2ce3dfe4f1169,0,2,22,left,5621,1
5bc2ce3dfe4f1169,0,2,23,left,4071,1
5bc2ce3dfe4f1169,0,2,24,left,4190,1
5bc2ce3dfe4f1169,0,2,25,right,3850,1
5bc2ce3dfe4f1169,0,2,26,right,3879,1
5bc2ce3dfe4f1169,0,2,27,left,4517,1
5bc2ce3dfe4f1169,0,2,28,right,3854,1
5bc2ce3dfe4f1169,0,2,29,left,3607,1
5bc2ce3dfe4f1169,0,2,30,left,3815,1
5bc2ce3dfe4f1169,0,2,31,left,3731,1
5bc2ce3dfe4f1169,0,2,32,right,2932,1
5bc2ce3dfe4f1169,0,2,33,right,3132,1
5bc2ce3dfe4f1169,0,2,34,left,2652,1
5bc2ce3dfe4f1169,0,2,35,right,3092,1
5bc2ce3dfe4f1169,0,2,36,left,3967,1
5bc2ce3dfe4f1169,0,2,37,left,3016,1
5bc2ce3dfe4f1169,0,2,38,left,4390,1
5bc2ce3dfe4f1169,0,2,39,right,3755,1
5bc2ce3dfe4f1169,0,2,40,left,4949,1
5bc2ce3dfe4f1169,0,3,1,left,3024,1
5bc2ce3dfe4f1169,0,3,2,left,3488,1
5bc2ce3dfe4f1169,0,3,3,right,3344,1
5bc2ce3dfe4f1169,0,3,4,right,3360,1
5bc2ce3dfe4f1169,0,3,5,left,4502,1
5bc2ce3dfe4f1169,0,3,6,left,3471,1
5bc2ce3dfe4f1169,0,3,7,left,3679,1
5bc2ce3dfe4f1169,0,3,8,right,3775,1
5bc2ce3dfe4f1169,0,3,9,left,2297,1
5bc2ce3dfe4f1169,0,3,10,right,3567,1
5bc2ce3dfe4f1169,0,3,11,left,2924,1
5bc2ce3dfe4f1169,0,3,12,left,3679,1
5bc2ce3dfe4f1169,0,3,13,right,3233,1
5bc2ce3dfe4f1169,0,3,14,right,3097,1
5bc2ce3dfe4f1169,0,3,15,right,3264,1
5bc2ce3dfe4f1169,0,3,16,left,3045,1
5bc2ce3dfe4f1169,0,3,17,left,2601,1
5bc2ce3dfe4f1169,0,3,18,right,3272,1
5bc2ce3dfe4f1169,0,3,19,right,3527,1
5bc2ce3dfe4f1169,0,3,20,left,2728,1
5bc2ce3dfe4f1169,0,3,21,right,2632,1
5bc2ce3dfe4f1169,0,3,22,left,2808,1
5bc2ce3dfe4f1169,0,3,23,right,3819,1
5bc2ce3dfe4f1169,0,3,24,left,3815,1
5bc2ce3dfe4f1169,0,3,25,right,3198,1
5bc2ce3dfe4f1169,0,3,26,left,3299,1
5bc2ce3dfe4f1169,0,3,27,right,3040,1
5bc2ce3dfe4f1169,0,3,28,left,2329,1
5bc2ce3dfe4f1169,0,3,29,right,4230,1
5bc2ce3dfe4f1169,0,3,30,right,5516,1
5bc2ce3dfe4f1169,0,3,31,right,4310,1
5bc2ce3dfe4f1169,0,3,32,right,3862,1
5bc2ce3dfe4f1169,0,3,33,right,3342,1
5bc2ce3dfe4f1169,0,3,34,left,3392,1
5bc2ce3dfe4f1169,0,3,35,left,2832,1
5bc2ce3dfe4f1169,0,3,36,left,3280,1
5bc2ce3dfe4f1169,0,3,37,right,4230,1
5bc2ce3dfe4f1169,0,3,38,left,3412,1
5bc2ce3dfe4f1169,0,3,39,left,2864,1
5bc2ce3dfe4f1169,0,3,40,right,4223,1
