id,version,block,trial,side,rt,is_opt
b335b7e9b400cbb1,0,1,1,right,4297,1
b335b7e9b400cbb1,0,1,2,left,3195,1
b335b7e9b400cbb1,0,1,3,left,4047,1
b335b7e9b400cbb1,0,1,4,left,3401,1
b335b7e9b400cbb1,0,1,5,right,2853,1
b335b7e9b400cbb1,0,1,6,right,3298,1
b335b7e9b400cbb1,0,1,7,right,4293,1
b335b7e9b400cbb1,0,1,8,left,4322,1
b335b7e9b400cbb1,0,1,9,right,3932,1
b335b7e9b400cbb1,0,1,10,right,5124,1
b335b7e9b400cbb1,0,1,11,left,2918,1
b335b7e9b400cbb1,0,1,12,right,4070,1
b335b7e9b400cbb1,0,1,13,left,3441,1
b335b7e9b400cbb1,0,1,14,left,2939,1
b335b7e9b400cbb1,0,1,15,right,3204,1
b335b7e9b400cbb1,0,1,16,right,2864,1
b335b7e9b400cbb1,0,1,17,right,3743,1
b335b7e9b400cbb1,0,1,18,left,3421,1
b335b7e9b400cbb1,0,1,19,left,3072,1
b335b7e9b400cbb1,0,1,20,right,4022,1
b335b7e9b400cbb1,0,1,21,left,3423,1
b335b7e9b400cbb1,0,1,22,left,2263,1
b335b7e9b400cbb1,0,1,23,right,3875,1
b335b7e9b400cbb1,0,1,24,left,3024,1
b335b7e9b400cbb1,0,1,25,left,3540,1
b335b7e9b400cbb1,0,1,26,left,3523,1
b335b7e9b400cbb1,0,1,27,right,4980,1
b335b7e9b400cbb1,0,1,28,right,5489,1
b335b7e9b400cbb1,0,1,29,left,3349,1
b335b7e9b400cbb1,0,1,30,left,2813,1
b335b7e9b400cbb1,0,1,31,left,3012,1
b335b7e9b400cbb1,0,1,32,right,3632,1
b335b7e9b400cbb1,0,1,33,left,3542,1
b335b7e9b400cbb1,0,1,34,left,2165,1
b335b7e9b400cbb1,0,1,35,left,3663,1
b335b7e9b400cbb1,0,1,36,right,4347,1
b335b7e9b400cbb1,0,1,37,right,4161,1
b335b7e9b400cbb1,0,1,38,right,2543,1
b335b7e9b400cbb1,0,1,39,right,3507,1
b335b7e9b400cbb1,0,1,40,right,2795,1
b335b7e9b400cbb1,0,2,1,right,3505,1
b335b7e9b400cbb1,0,2,2,right,4055,1
b335b7e9b400cbb1,0,2,3,left,4995,1
b335b7e9b400cbb1,0,2,4,left,4214,1
b335b7e9b400cbb1,0,2,5,right,4476,1
b335b7e9b400cbb1,0,2,6,left,2443,1
b335b7e9b400cbb1,0,2,7,right,3169,1
b335b7e9b400cbb1,0,2,8,left,3226,1
b335b7e9b400cbb1,0,2,9,right,4187,1
b335b7e9b400cbb1,0,2,10,right,3378,1
b335b7e9b400cbb1,0,2,11,right,4092,1
b335b7e9b400cbb1,0,2,12,right,3892,1
b335b7e9b400cbb1,0,2,13,right,3794,1
b335b7e9b400cbb1,0,2,14,left,4902,1
b335b7e9b400cbb1,0,2,15,left,3019,1
b335b7e9b400cbb1,0,2,16,right,4209,1
b335b7e9b400cbb1,0,2,17,right,4283,1
b335b7e9b400cbb1,0,2,18,right,4140,1
b335b7e9b400cbb1,0,2,19,left,4134,1
b335b7e9b400cbb1,0,2,20,right,3731,1
b335b7e9b400cbb1,0,2,21,right,3850,1
