id,version,block,trial,side,rt,is_opt
5ca05bdb02b5da16,0,1,1,right,3220,1
5ca05bdb02b5da16,0,1,2,right,3950,1
5ca05bdb02b5da16,0,1,3,left,3301,1
5ca05bdb02b5da16,0,1,4,right,3209,1
5ca05bdb02b5da16,0,1,5,right,4328,1
5ca05bdb02b5da16,0,1,6,right,3561,1
5ca05bdb02b5da16,0,1,7,left,3985,1
5ca05bdb02b5da16,0,1,8,right,3428,1
5ca05bdb02b5da16,0,1,9,left,4180,1
5ca05bdb02b5da16,0,1,10,right,4560,1
5ca05bdb02b5da16,0,1,11,left,3039,1
5ca05bdb02b5da16,0,1,12,left,4239,1
5ca05bdb02b5da16,0,1,13,left,4267,1
5ca05bdb02b5da16,0,1,14,right,2910,1
5ca05bdb02b5da16,0,1,15,left,2925,1
5ca05bdb02b5da16,0,1,16,right,4548,1
5ca05bdb02b5da16,0,1,17,right,3744,1
5ca05bdb02b5da16,0,1,18,left,4416,1
5ca05bdb02b5da16,0,1,19,right,3092,1
5ca05bdb02b5da16,0,1,20,left,4065,1
5ca05bdb02b5da16,0,1,21,right,4333,1
5ca05bdb02b5da16,0,1,22,left,3922,1
5ca05bdb02b5da16,0,1,23,right,2889,1
5ca05bdb02b5da16,0,1,24,right,4952,1
5ca05bdb02b5da16,0,1,25,right,4386,1
5ca05bdb02b5da16,0,1,26,left,2824,1
5ca05bdb02b5da16,0,1,27,right,4423,1
5ca05bdb02b5da16,0,1,28,left,4019,1
5ca05bdb02b5da16,0,1,29,left,4046,1
5ca05bdb02b5da16,0,1,30,left,4489,1
5ca05bdb02b5da16,0,1,31,left,2834,1
5ca05bdb02b5da16,0,1,32,right,3594,1
5ca05bdb02b5da16,0,1,33,right,3684,1
5ca05bdb02b5da16,0,1,34,right,3663,1
5ca05bdb02b5da16,0,1,35,left,3726,1
5ca05bdb02b5da16,0,1,36,left,4125,1
5ca05bdb02b5da16,0,1,37,right,2468,1
5ca05bdb02b5da16,0,1,38,left,5016,1
5ca05bdb02b5da16,0,1,39,left,4522,1
5ca05bdb02b5da16,0,1,40,left,4566,1
5ca05bdb02b5da16,0,2,1,right,4662,1
5ca05bdb02b5da16,0,2,2,right,3550,1
5ca05bdb02b5da16,0,2,3,left,3668,1
5ca05bdb02b5da16,0,2,4,left,3133,1
5ca05bdb02b5da16,0,2,5,left,3732,1
5ca05bdb02b5da16,0,2,6,left,3291,1
5ca05bdb02b5da16,0,2,7,left,4165,1
5ca05bdb02b5da16,0,2,8,right,4061,1
5ca05bdb02b5da16,0,2,9,left,5034,1
5ca05bdb02b5da16,0,2,10,right,3192,1
5ca05bdb02b5da16,0,2,11,right,3601,1
5ca05bdb02b5da16,0,2,12,left,3115,1
5ca05bdb02b5da16,0,2,13,left,4187,1
5ca05bdb02b5da16,0,2,14,right,2724,1
5ca05bdb02b5da16,0,2,15,right,4516,1
5ca05bdb02b5da16,0,2,16,left,3596,1
5ca05bdb02b5da16,0,2,17,left,4146,1
5ca05bdb02b5da16,0,2,18,right,4054,1
5ca05bdb02b5da16,0,2,19,left,4758,1
5ca05bdb02b5da16,0,2,20,right,2685,1
5ca05bdb02b5da16,0,2,21,right,3448,1
5ca05bdb02b5da16,0,2,22,right,2933,1
5ca05bdb02b5da16,0,2,23,right,3472,1
5ca05bdb02b5da16,0,2,24,left,4414,1
5ca05bdb02b5da16,0,2,25,left,4593,1
5ca05bdb02b5da16,0,2,26,left,2356,1
5ca05bdb02b5da16,0,2,27,right,3983,1
5ca05bdb02b5da16,0,2,28,left,3359,1
