id,version,block,trial,side,rt,is_opt
759b368f4811bb5e,0,1,1,right,6463,0
759b368f4811bb5e,0,1,2,right,5293,0
759b368f4811bb5e,0,1,3,right,5243,0
759b368f4811bb5e,0,1,4,left,6085,0
759b368f4811bb5e,0,1,5,left,5230,0
759b368f4811bb5e,0,1,6,left,5609,0
759b368f4811bb5e,0,1,7,right,6209,0
759b368f4811bb5e,0,1,8,left,5733,0
759b368f4811bb5e,0,1,9,left,5430,0
759b368f4811bb5e,0,1,10,left,5547,0
759b368f4811bb5e,0,1,11,right,5243,0
759b368f4811bb5e,0,1,12,right,6244,0
759b368f4811bb5e,0,1,13,right,5311,0
759b368f4811bb5e,0,1,14,left,5416,0
759b368f4811bb5e,0,1,15,left,5788,0
759b368f4811bb5e,0,1,16,left,5166,0
759b368f4811bb5e,0,1,17,right,5311,0
759b368f4811bb5e,0,1,18,left,6210,0
759b368f4811bb5e,0,1,19,left,5168,0
759b368f4811bb5e,0,1,20,left,6375,0
759b368f4811bb5e,0,1,21,right,5810,0
759b368f4811bb5e,0,1,22,right,4851,0
759b368f4811bb5e,0,1,23,left,5555,0
759b368f4811bb5e,0,1,24,right,5271,0
759b368f4811bb5e,0,1,25,left,5167,0
759b368f4811bb5e,0,1,26,right,6762,0
759b368f4811bb5e,0,1,27,left,6913,0
759b368f4811bb5e,0,1,28,right,7438,0
759b368f4811bb5e,0,1,29,left,5539,0
759b368f4811bb5e,0,1,30,right,5485,0
759b368f4811bb5e,0,1,31,right,5899,0
759b368f4811bb5e,0,1,32,right,5402,0
759b368f4811bb5e,0,1,33,right,4926,0
759b368f4811bb5e,0,1,34,left,6679,0
759b368f4811bb5e,0,1,35,left,4540,0
759b368f4811bb5e,0,1,36,left,6182,0
759b368f4811bb5e,0,1,37,right,5913,0
759b368f4811bb5e,0,1,38,right,4933,0
759b368f4811bb5e,0,1,39,right,5492,0
759b368f4811bb5e,0,1,40,left,5706,0
759b368f4811bb5e,0,2,1,left,3195,1
759b368f4811bb5e,0,2,2,right,5767,0
759b368f4811bb5e,0,2,3,left,6285,0
759b368f4811bb5e,0,2,4,right,4988,0
759b368f4811bb5e,0,2,5,left,5181,0
759b368f4811bb5e,0,2,6,left,6610,0
759b368f4811bb5e,0,2,7,left,5691,0
759b368f4811bb5e,0,2,8,left,5354,0
759b368f4811bb5e,0,2,9,right,5555,0
759b368f4811bb5e,0,2,10,right,5244,0
759b368f4811bb5e,0,2,11,left,6106,0
759b368f4811bb5e,0,2,12,right,5567,0
759b368f4811bb5e,0,2,13,left,5395,0
759b368f4811bb5e,0,2,14,right,5451,0
