id,version,block,trial,side,rt,is_opt
f9f132ed65468bf9,0,1,1,left,2341,1
f9f132ed65468bf9,0,1,2,right,4248,0
f9f132ed65468bf9,0,1,3,right,2047,1
f9f132ed65468bf9,0,1,4,right,1965,1
f9f132ed65468bf9,0,1,5,right,2685,1
f9f132ed65468bf9,0,1,6,left,3272,0
f9f132ed65468bf9,0,1,7,left,5513,1
f9f132ed65468bf9,0,1,8,left,2338,1
f9f132ed65468bf9,0,1,9,right,2871,1
f9f132ed65468bf9,0,1,10,left,2856,1
f9f132ed65468bf9,0,1,11,left,2585,1
f9f132ed65468bf9,0,1,12,left,2799,1
f9f132ed65468bf9,0,1,13,right,2730,1
f9f132ed65468bf9,0,1,14,left,2233,1
f9f132ed65468bf9,0,1,15,left,4065,0
f9f132ed65468bf9,0,1,16,left,2388,1
f9f132ed65468bf9,0,1,17,right,2832,1
f9f132ed65468bf9,0,1,18,left,1926,1
f9f132ed65468bf9,0,1,19,left,2567,1
f9f132ed65468bf9,0,1,20,left,2329,1
f9f132ed65468bf9,0,1,21,right,2270,1
f9f132ed65468bf9,0,1,22,left,5277,0
f9f132ed65468bf9,0,1,23,right,2334,1
f9f132ed65468bf9,0,1,24,right,4098,0
f9f132ed65468bf9,0,1,25,right,4485,0
f9f132ed65468bf9,0,1,26,right,4618,0
f9f132ed65468bf9,0,1,27,left,3259,0
f9f132ed65468bf9,0,1,28,left,4195,0
f9f132ed65468bf9,0,1,29,left,4167,0
f9f132ed65468bf9,0,1,30,left,5539,0
f9f132ed65468bf9,0,1,31,left,4114,0
f9f132ed65468bf9,0,1,32,right,4225,0
f9f132ed65468bf9,0,1,33,right,5259,0
f9f132ed65468bf9,0,1,34,right,4274,0
f9f132ed65468bf9,0,1,35,left,4857,0
f9f132ed65468bf9,0,1,36,left,4766,0
f9f132ed65468bf9,0,1,37,left,3854,0
f9f132ed65468bf9,0,1,38,right,3569,0
f9f132ed65468bf9,0,1,39,left,4642,0
f9f132ed65468bf9,0,1,40,right,3664,0
f9f132ed65468bf9,0,2,1,left,4675,0
f9f132ed65468bf9,0,2,2,left,4263,0
f9f132ed65468bf9,0,2,3,right,4741,0
f9f132ed65468bf9,0,2,4,right,4477,0
f9f132ed65468bf9,0,2,5,left,4697,0
f9f132ed65468bf9,0,2,6,left,3905,0
f9f132ed65468bf9,0,2,7,left,4280,0
f9f132ed65468bf9,0,2,8,right,3693,0
f9f132ed65468bf9,0,2,9,right,3732,0
f9f132ed65468bf9,0,2,10,right,3571,0
f9f132ed65468bf9,0,2,11,left,5113,0
f9f132ed65468bf9,0,2,12,left,4950,0
f9f132ed65468bf9,0,2,13,right,4550,0
f9f132ed65468bf9,0,2,14,right,3795,0
f9f132ed65468bf9,0,2,15,right,4263,0
f9f132ed65468bf9,0,2,16,right,4141,0
f9f132ed65468bf9,0,2,17,right,3420,0
f9f132ed65468bf9,0,2,18,right,4807,0
f9f132ed65468bf9,0,2,19,left,4313,0
f9f132ed65468bf9,0,2,20,right,4342,0
f9f132ed65468bf9,0,2,21,left,4221,0
f9f132ed65468bf9,0,2,22,right,4128,0
f9f132ed65468bf9,0,2,23,left,4392,0
f9f132ed65468bf9,0,2,24,left,4432,0
f9f132ed65468bf9,0,2,25,left,3961,0
f9f132ed65468bf9,0,2,26,right,4865,0
f9f132ed65468bf9,0,2,27,left,4535,0
f9f132ed65468bf9,0,2,28,left,3790,0
f9f132ed65468bf9,0,2,29,right,4553,0
f9f132ed65468bf9,0,2,30,left,3855,0
f9f132ed65468bf9,0,2,31,left,4737,0
f9f132ed65468bf9,0,2,32,right,3577,0
f9f132ed65468bf9,0,2,33,right,3784,0
