id,version,block,trial,side,rt,is_opt
57782c27989a95c8,1,1,1,left,3664,1
57782c27989a95c8,1,1,2,right,6193,1
57782c27989a95c8,1,1,3,right,5192,1
57782c27989a95c8,1,1,4,left,5408,1
57782c27989a95c8,1,1,5,left,6864,1
57782c27989a95c8,1,1,6,left,2128,1
57782c27989a95c8,1,1,7,left,2015,1
57782c27989a95c8,1,1,8,right,3463,1
57782c27989a95c8,1,1,9,left,5145,1
57782c27989a95c8,1,1,10,right,2424,1
57782c27989a95c8,1,1,11,left,7279,1
57782c27989a95c8,1,1,12,right,5128,1
57782c27989a95c8,1,1,13,left,8656,1
57782c27989a95c8,1,1,14,right,7600,1
57782c27989a95c8,1,1,15,left,2983,1
57782c27989a95c8,1,1,16,right,1088,1
57782c27989a95c8,1,1,17,left,8648,1
57782c27989a95c8,1,1,18,right,4112,1
57782c27989a95c8,1,1,19,left,1392,1
57782c27989a95c8,1,1,20,right,4978,1
57782c27989a95c8,1,1,21,right,6392,1
57782c27989a95c8,1,1,22,right,6040,1
57782c27989a95c8,1,1,23,right,3664,1
57782c27989a95c8,1,1,24,right,1672,1
57782c27989a95c8,1,1,25,right,1272,1
57782c27989a95c8,1,1,26,left,2368,1
57782c27989a95c8,1,1,27,left,3512,1
57782c27989a95c8,1,1,28,right,7072,1
57782c27989a95c8,1,1,29,left,2761,1
57782c27989a95c8,1,1,30,left,1695,1
57782c27989a95c8,1,1,31,left,2912,1
57782c27989a95c8,1,1,32,left,4920,1
57782c27989a95c8,1,1,33,right,6176,1
57782c27989a95c8,1,1,34,right,6471,1
57782c27989a95c8,1,1,35,left,5808,1
57782c27989a95c8,1,1,36,right,5728,1
57782c27989a95c8,1,1,37,left,3343,1
57782c27989a95c8,1,1,38,right,5376,1
57782c27989a95c8,1,1,39,left,4744,1
57782c27989a95c8,1,1,40,right,5504,1
57782c27989a95c8,1,2,1,right,6168,1
57782c27989a95c8,1,2,2,left,4402,1
57782c27989a95c8,1,2,3,left,1624,1
57782c27989a95c8,1,2,4,left,6865,1
57782c27989a95c8,1,2,5,right,2080,1
57782c27989a95c8,1,2,6,right,2112,1
57782c27989a95c8,1,2,7,right,8120,1
57782c27989a95c8,1,2,8,right,2776,1
57782c27989a95c8,1,2,9,left,2152,1
57782c27989a95c8,1,2,10,left,1304,1
57782c27989a95c8,1,2,11,right,1431,1
57782c27989a95c8,1,2,12,right,1888,1
57782c27989a95c8,1,2,13,right,1872,1
57782c27989a95c8,1,2,14,right,3552,1
57782c27989a95c8,1,2,15,left,6096,1
57782c27989a95c8,1,2,16,right,6408,1
57782c27989a95c8,1,2,17,right,5335,1
57782c27989a95c8,1,2,18,left,6191,1
57782c27989a95c8,1,2,19,right,1664,1
57782c27989a95c8,1,2,20,left,3152,1
57782c27989a95c8,1,2,21,left,6568,1
57782c27989a95c8,1,2,22,right,2464,1
57782c27989a95c8,1,2,23,left,5696,1
57782c27989a95c8,1,2,24,right,2416,1
57782c27989a95c8,1,2,25,left,8320,1
57782c27989a95c8,1,2,26,right,4167,1
57782c27989a95c8,1,2,27,left,4592,1
57782c27989a95c8,1,2,28,left,5952,1
57782c27989a95c8,1,2,29,left,4674,1
57782c27989a95c8,1,2,30,left,5040,1
57782c27989a95c8,1,2,31,right,5400,1
57782c27989a95c8,1,2,32,left,3904,1
57782c27989a95c8,1,2,33,left,6176,0
57782c27989a95c8,1,2,34,left,1872,1
57782c27989a95c8,1,2,35,right,6824,1
57782c27989a95c8,1,2,36,left,1696,1
57782c27989a95c8,1,2,37,right,3296,1
57782c27989a95c8,1,2,38,left,6304,1
57782c27989a95c8,1,2,39,left,4160,1
57782c27989a95c8,1,2,40,right,4111,1
57782c27989a95c8,1,3,1,left,3136,1
57782c27989a95c8,1,3,2,right,6440,1
57782c27989a95c8,1,3,3,right,6368,1
57782c27989a95c8,1,3,4,left,6656,1
57782c27989a95c8,1,3,5,left,5360,1
57782c27989a95c8,1,3,6,left,4000,1
57782c27989a95c8,1,3,7,left,1144,1
57782c27989a95c8,1,3,8,right,7127,1
57782c27989a95c8,1,3,9,right,4360,1
57782c27989a95c8,1,3,10,left,3880,1
57782c27989a95c8,1,3,11,left,4248,1
57782c27989a95c8,1,3,12,right,2224,1
57782c27989a95c8,1,3,13,left,3720,1
57782c27989a95c8,1,3,14,right,5936,1
57782c27989a95c8,1,3,15,right,2088,1
57782c27989a95c8,1,3,16,right,3194,1
57782c27989a95c8,1,3,17,right,2520,1
57782c27989a95c8,1,3,18,left,5216,1
57782c27989a95c8,1,3,19,right,6415,1
57782c27989a95c8,1,3,20,left,5608,1
57782c27989a95c8,1,3,21,left,6775,1
57782c27989a95c8,1,3,22,right,4305,1
57782c27989a95c8,1,3,23,left,4504,1
57782c27989a95c8,1,3,24,left,2848,1
57782c27989a95c8,1,3,25,right,2408,1
57782c27989a95c8,1,3,26,left,5744,1
57782c27989a95c8,1,3,27,right,1623,1
57782c27989a95c8,1,3,28,left,1392,1
57782c27989a95c8,1,3,29,right,2336,1
57782c27989a95c8,1,3,30,right,3704,1
57782c27989a95c8,1,3,31,right,2136,1
57782c27989a95c8,1,3,32,left,14513,0
57782c27989a95c8,1,3,33,right,1175,1
57782c27989a95c8,1,3,34,left,6192,1
57782c27989a95c8,1,3,35,right,3351,1
57782c27989a95c8,1,3,36,left,3760,1
57782c27989a95c8,1,3,37,right,2360,1
57782c27989a95c8,1,3,38,left,6464,1
57782c27989a95c8,1,3,39,left,4303,1
57782c27989a95c8,1,3,40,left,5264,1
