id,block,trial,color,rt,is_opt
0ca7ab45e4ab0626,1,1,blue,5416,1
0ca7ab45e4ab0626,1,2,red,3295,1
0ca7ab45e4ab0626,1,3,red,3359,1
0ca7ab45e4ab0626,1,4,blue,3255,1
0ca7ab45e4ab0626,1,5,red,3681,1
0ca7ab45e4ab0626,1,6,blue,5049,1
0ca7ab45e4ab0626,1,7,blue,3099,1
0ca7ab45e4ab0626,1,8,red,2512,1
0ca7ab45e4ab0626,1,9,red,2881,1
0ca7ab45e4ab0626,1,10,red,2560,1
0ca7ab45e4ab0626,1,11,blue,3259,1
0ca7ab45e4ab0626,1,12,red,2911,1
0ca7ab45e4ab0626,1,13,red,3688,1
0ca7ab45e4ab0626,1,14,blue,3626,1
0ca7ab45e4ab0626,1,15,red,3769,1
0ca7ab45e4ab0626,1,16,blue,3455,1
0ca7ab45e4ab0626,1,17,red,3432,1
0ca7ab45e4ab0626,1,18,blue,2695,1
0ca7ab45e4ab0626,1,19,blue,5184,1
0ca7ab45e4ab0626,1,20,blue,4879,1
0ca7ab45e4ab0626,1,21,blue,2928,1
0ca7ab45e4ab0626,1,22,red,2496,1
0ca7ab45e4ab0626,1,23,blue,2760,1
0ca7ab45e4ab0626,1,24,red,3230,1
0ca7ab45e4ab0626,1,25,blue,4393,1
0ca7ab45e4ab0626,1,26,red,4576,1
0ca7ab45e4ab0626,1,27,red,2728,1
0ca7ab45e4ab0626,1,28,red,2447,1
0ca7ab45e4ab0626,1,29,blue,2951,1
0ca7ab45e4ab0626,1,30,blue,4784,1
0ca7ab45e4ab0626,1,31,red,2497,1
0ca7ab45e4ab0626,1,32,blue,3271,1
0ca7ab45e4ab0626,1,33,red,3839,1
0ca7ab45e4ab0626,1,34,blue,4591,1
0ca7ab45e4ab0626,1,35,blue,3124,1
0ca7ab45e4ab0626,1,36,blue,14089,0
0ca7ab45e4ab0626,1,37,red,3544,1
0ca7ab45e4ab0626,1,38,blue,5023,1
0ca7ab45e4ab0626,1,39,red,4472,1
0ca7ab45e4ab0626,1,40,blue,4064,1
0ca7ab45e4ab0626,2,1,blue,7464,1
