id,block,trial,color,rt,is_opt
f02b40bab7e8ba22,1,1,red,7371,1
f02b40bab7e8ba22,1,2,red,4662,1
f02b40bab7e8ba22,1,3,blue,3984,1
f02b40bab7e8ba22,1,4,red,4767,1
f02b40bab7e8ba22,1,5,red,4121,1
f02b40bab7e8ba22,1,6,blue,6596,1
f02b40bab7e8ba22,1,7,blue,4533,1
f02b40bab7e8ba22,1,8,red,3041,1
f02b40bab7e8ba22,1,9,blue,6016,1
f02b40bab7e8ba22,1,10,red,4270,1
f02b40bab7e8ba22,1,11,blue,5833,1
f02b40bab7e8ba22,1,12,red,4716,1
f02b40bab7e8ba22,1,13,blue,2722,1
f02b40bab7e8ba22,1,14,red,7003,1
f02b40bab7e8ba22,1,15,blue,6279,1
f02b40bab7e8ba22,1,16,red,4200,1
f02b40bab7e8ba22,1,17,red,5013,1
f02b40bab7e8ba22,1,18,red,6625,1
f02b40bab7e8ba22,1,19,red,6391,1
f02b40bab7e8ba22,1,20,red,3816,1
f02b40bab7e8ba22,1,21,red,5521,1
f02b40bab7e8ba22,1,22,blue,4532,1
f02b40bab7e8ba22,1,23,blue,3303,1
f02b40bab7e8ba22,1,24,blue,4504,1
f02b40bab7e8ba22,1,25,blue,4813,1
f02b40bab7e8ba22,1,26,blue,7250,1
f02b40bab7e8ba22,1,27,red,4079,1
f02b40bab7e8ba22,1,28,red,6750,1
f02b40bab7e8ba22,1,29,blue,3649,1
f02b40bab7e8ba22,1,30,red,3841,1
f02b40bab7e8ba22,1,31,red,4108,1
f02b40bab7e8ba22,1,32,blue,4312,1
f02b40bab7e8ba22,1,33,blue,2862,1
f02b40bab7e8ba22,1,34,blue,7188,1
f02b40bab7e8ba22,1,35,blue,3729,1
f02b40bab7e8ba22,1,36,blue,5650,1
f02b40bab7e8ba22,1,37,blue,4858,1
f02b40bab7e8ba22,1,38,red,5371,1
f02b40bab7e8ba22,1,39,blue,4758,1
f02b40bab7e8ba22,1,40,red,5221,1
f02b40bab7e8ba22,2,1,red,3901,1
f02b40bab7e8ba22,2,2,red,4306,1
f02b40bab7e8ba22,2,3,red,13208,0
f02b40bab7e8ba22,2,4,red,4891,1
f02b40bab7e8ba22,2,5,blue,5647,1
f02b40bab7e8ba22,2,6,red,3493,1
f02b40bab7e8ba22,2,7,blue,3579,1
f02b40bab7e8ba22,2,8,red,6405,1
f02b40bab7e8ba22,2,9,red,3849,1
f02b40bab7e8ba22,2,10,blue,4441,1
f02b40bab7e8ba22,2,11,blue,3645,1
f02b40bab7e8ba22,2,12,red,3019,1
f02b40bab7e8ba22,2,13,blue,5579,1
f02b40bab7e8ba22,2,14,red,3453,1
f02b40bab7e8ba22,2,15,red,4049,1
f02b40bab7e8ba22,2,16,red,57926,1
f02b40bab7e8ba22,2,17,blue,3983,1
f02b40bab7e8ba22,2,18,red,3717,1
f02b40bab7e8ba22,2,19,red,5294,1
f02b40bab7e8ba22,2,20,blue,5089,1
f02b40bab7e8ba22,2,21,blue,3037,1
f02b40bab7e8ba22,2,22,red,5228,1
f02b40bab7e8ba22,2,23,blue,8686,1
f02b40bab7e8ba22,2,24,blue,4168,1
f02b40bab7e8ba22,2,25,red,3728,1
f02b40bab7e8ba22,2,26,blue,3541,1
f02b40bab7e8ba22,2,27,blue,5626,1
f02b40bab7e8ba22,2,28,blue,4132,1
f02b40bab7e8ba22,2,29,red,5990,1
f02b40bab7e8ba22,2,30,blue,3557,1
f02b40bab7e8ba22,2,31,blue,3925,1
f02b40bab7e8ba22,2,32,blue,3507,1
f02b40bab7e8ba22,2,33,blue,5041,1
f02b40bab7e8ba22,2,34,red,5241,1
f02b40bab7e8ba22,2,35,red,4880,1
f02b40bab7e8ba22,2,36,red,5109,1
f02b40bab7e8ba22,2,37,red,3459,1
f02b40bab7e8ba22,2,38,blue,3870,1
f02b40bab7e8ba22,2,39,red,4540,1
f02b40bab7e8ba22,2,40,blue,2756,1
f02b40bab7e8ba22,3,1,blue,2760,1
f02b40bab7e8ba22,3,2,red,4154,1
f02b40bab7e8ba22,3,3,red,3682,1
f02b40bab7e8ba22,3,4,red,5199,1
f02b40bab7e8ba22,3,5,blue,3033,1
f02b40bab7e8ba22,3,6,red,3041,1
f02b40bab7e8ba22,3,7,red,3994,1
f02b40bab7e8ba22,3,8,red,5174,1
f02b40bab7e8ba22,3,9,red,3676,1
f02b40bab7e8ba22,3,10,red,3323,1
f02b40bab7e8ba22,3,11,blue,3244,1
f02b40bab7e8ba22,3,12,red,4215,1
f02b40bab7e8ba22,3,13,blue,4462,1
f02b40bab7e8ba22,3,14,red,3079,1
f02b40bab7e8ba22,3,15,blue,4489,1
f02b40bab7e8ba22,3,16,blue,5499,1
f02b40bab7e8ba22,3,17,red,3368,1
f02b40bab7e8ba22,3,18,blue,4505,1
f02b40bab7e8ba22,3,19,blue,9664,1
f02b40bab7e8ba22,3,20,blue,3408,1
f02b40bab7e8ba22,3,21,blue,2066,1
f02b40bab7e8ba22,3,22,blue,5022,1
f02b40bab7e8ba22,3,23,red,3743,1
f02b40bab7e8ba22,3,24,blue,3861,1
f02b40bab7e8ba22,3,25,blue,2958,1
f02b40bab7e8ba22,3,26,red,2856,1
f02b40bab7e8ba22,3,27,red,3141,1
f02b40bab7e8ba22,3,28,red,3632,1
f02b40bab7e8ba22,3,29,red,3219,1
f02b40bab7e8ba22,3,30,blue,3233,1
f02b40bab7e8ba22,3,31,blue,3951,1
f02b40bab7e8ba22,3,32,red,4800,1
f02b40bab7e8ba22,3,33,blue,3583,1
f02b40bab7e8ba22,3,34,red,3917,1
f02b40bab7e8ba22,3,35,blue,3338,1
f02b40bab7e8ba22,3,36,red,2516,1
f02b40bab7e8ba22,3,37,blue,3634,1
f02b40bab7e8ba22,3,38,red,3890,1
f02b40bab7e8ba22,3,39,blue,2116,1
f02b40bab7e8ba22,3,40,blue,4442,1
