id,block,trial,color,rt,is_opt
247ba9bf4431f2d9,1,1,blue,8097,0
247ba9bf4431f2d9,1,2,red,9226,0
247ba9bf4431f2d9,1,3,blue,11612,0
247ba9bf4431f2d9,1,4,red,9435,0
247ba9bf4431f2d9,1,5,red,8184,0
247ba9bf4431f2d9,1,6,red,7987,0
247ba9bf4431f2d9,1,7,red,8507,0
247ba9bf4431f2d9,1,8,red,9380,0
247ba9bf4431f2d9,1,9,blue,10566,0
247ba9bf4431f2d9,1,10,red,8746,0
247ba9bf4431f2d9,1,11,blue,8794,0
247ba9bf4431f2d9,1,12,blue,9347,0
247ba9bf4431f2d9,1,13,red,7962,0
247ba9bf4431f2d9,1,14,blue,8722,0
247ba9bf4431f2d9,1,15,red,10348,0
247ba9bf4431f2d9,1,16,red,3605,1
247ba9bf4431f2d9,1,17,blue,11438,0
247ba9bf4431f2d9,1,18,blue,7940,0
247ba9bf4431f2d9,1,19,blue,8739,0
247ba9bf4431f2d9,1,20,blue,9596,0
247ba9bf4431f2d9,1,21,red,8812,0
247ba9bf4431f2d9,1,22,blue,8955,0
247ba9bf4431f2d9,1,23,red,9036,0
247ba9bf4431f2d9,1,24,red,8003,0
247ba9bf4431f2d9,1,25,red,8964,0
247ba9bf4431f2d9,1,26,blue,8476,0
247ba9bf4431f2d9,1,27,red,10012,0
247ba9bf4431f2d9,1,28,blue,9364,0
247ba9bf4431f2d9,1,29,red,9147,0
247ba9bf4431f2d9,1,30,red,9332,0
247ba9bf4431f2d9,1,31,blue,10261,0
247ba9bf4431f2d9,1,32,red,9188,0
247ba9bf4431f2d9,1,33,blue,7467,0
247ba9bf4431f2d9,1,34,blue,7682,0
247ba9bf4431f2d9,1,35,red,8266,0
247ba9bf4431f2d9,1,36,blue,9003,0
247ba9bf4431f2d9,1,37,blue,9781,0
247ba9bf4431f2d9,1,38,blue,8939,0
247ba9bf4431f2d9,1,39,red,10165,0
247ba9bf4431f2d9,1,40,red,9957,0
247ba9bf4431f2d9,2,1,blue,8090,0
