id,block,trial,color,rt,is_opt
ed2198d43a595226,1,1,blue,5634,1
ed2198d43a595226,1,2,red,3311,1
ed2198d43a595226,1,3,blue,2996,1
ed2198d43a595226,1,4,blue,2901,1
ed2198d43a595226,1,5,blue,5088,1
ed2198d43a595226,1,6,red,6770,1
ed2198d43a595226,1,7,blue,2906,1
ed2198d43a595226,1,8,red,4799,1
ed2198d43a595226,1,9,blue,5179,1
ed2198d43a595226,1,10,red,3974,1
ed2198d43a595226,1,11,blue,4740,1
ed2198d43a595226,1,12,blue,3643,1
ed2198d43a595226,1,13,blue,4566,1
ed2198d43a595226,1,14,red,5130,1
ed2198d43a595226,1,15,red,6674,1
ed2198d43a595226,1,16,red,7023,1
ed2198d43a595226,1,17,red,3878,1
ed2198d43a595226,1,18,blue,7086,1
ed2198d43a595226,1,19,blue,3638,1
ed2198d43a595226,1,20,red,6549,1
ed2198d43a595226,1,21,blue,5061,1
ed2198d43a595226,1,22,red,4283,1
ed2198d43a595226,1,23,blue,4561,1
ed2198d43a595226,1,24,red,5843,1
ed2198d43a595226,1,25,blue,4800,1
ed2198d43a595226,1,26,red,5300,1
ed2198d43a595226,1,27,red,5494,1
ed2198d43a595226,1,28,blue,6845,1
ed2198d43a595226,1,29,red,7342,1
ed2198d43a595226,1,30,blue,5169,1
ed2198d43a595226,1,31,blue,4166,1
ed2198d43a595226,1,32,red,9626,1
ed2198d43a595226,1,33,blue,6115,1
ed2198d43a595226,1,34,red,3991,1
ed2198d43a595226,1,35,red,5613,1
ed2198d43a595226,1,36,blue,5407,1
ed2198d43a595226,1,37,red,4250,1
ed2198d43a595226,1,38,blue,4574,1
ed2198d43a595226,1,39,red,5671,1
ed2198d43a595226,1,40,red,3934,1
ed2198d43a595226,2,1,blue,4837,1
ed2198d43a595226,2,2,blue,3720,1
ed2198d43a595226,2,3,blue,6390,1
ed2198d43a595226,2,4,red,3256,1
ed2198d43a595226,2,5,red,5193,1
ed2198d43a595226,2,6,blue,6653,1
ed2198d43a595226,2,7,blue,4290,1
ed2198d43a595226,2,8,red,6585,1
ed2198d43a595226,2,9,blue,6123,1
ed2198d43a595226,2,10,blue,6026,1
ed2198d43a595226,2,11,red,6232,1
ed2198d43a595226,2,12,red,3628,1
ed2198d43a595226,2,13,blue,5676,1
ed2198d43a595226,2,14,blue,4500,1
ed2198d43a595226,2,15,blue,6826,1
ed2198d43a595226,2,16,red,4630,1
ed2198d43a595226,2,17,red,5075,1
ed2198d43a595226,2,18,blue,3892,1
ed2198d43a595226,2,19,red,5095,1
ed2198d43a595226,2,20,red,4262,1
ed2198d43a595226,2,21,red,4877,1
ed2198d43a595226,2,22,blue,8502,1
ed2198d43a595226,2,23,red,6347,1
ed2198d43a595226,2,24,red,4043,1
ed2198d43a595226,2,25,red,3390,1
ed2198d43a595226,2,26,red,7396,1
ed2198d43a595226,2,27,red,3105,1
ed2198d43a595226,2,28,blue,7028,1
ed2198d43a595226,2,29,blue,4172,1
ed2198d43a595226,2,30,red,5370,1
ed2198d43a595226,2,31,red,3083,1
ed2198d43a595226,2,32,blue,3610,1
ed2198d43a595226,2,33,red,3994,1
ed2198d43a595226,2,34,blue,4179,1
ed2198d43a595226,2,35,red,2680,1
ed2198d43a595226,2,36,blue,5620,1
ed2198d43a595226,2,37,blue,3827,1
ed2198d43a595226,2,38,blue,3319,1
ed2198d43a595226,2,39,blue,5916,1
ed2198d43a595226,2,40,red,7465,1
ed2198d43a595226,3,1,blue,4876,1
ed2198d43a595226,3,2,blue,3733,1
ed2198d43a595226,3,3,blue,3439,1
ed2198d43a595226,3,4,red,2831,1
ed2198d43a595226,3,5,red,5466,1
ed2198d43a595226,3,6,red,5278,1
ed2198d43a595226,3,7,red,5600,1
ed2198d43a595226,3,8,blue,7355,1
ed2198d43a595226,3,9,red,7026,1
ed2198d43a595226,3,10,blue,5374,1
ed2198d43a595226,3,11,blue,5455,1
ed2198d43a595226,3,12,blue,4271,1
ed2198d43a595226,3,13,red,4319,1
ed2198d43a595226,3,14,blue,16388,0
ed2198d43a595226,3,15,red,3098,1
ed2198d43a595226,3,16,red,2713,1
ed2198d43a595226,3,17,red,6734,1
ed2198d43a595226,3,18,blue,7514,1
ed2198d43a595226,3,19,blue,4104,1
ed2198d43a595226,3,20,red,4470,1
ed2198d43a595226,3,21,red,6270,1
ed2198d43a595226,3,22,red,3835,1
ed2198d43a595226,3,23,blue,6052,1
ed2198d43a595226,3,24,red,3840,1
ed2198d43a595226,3,25,blue,4980,1
ed2198d43a595226,3,26,blue,4491,1
ed2198d43a595226,3,27,red,5322,1
ed2198d43a595226,3,28,blue,3986,1
ed2198d43a595226,3,29,blue,6613,1
ed2198d43a595226,3,30,blue,5731,1
ed2198d43a595226,3,31,red,4573,1
ed2198d43a595226,3,32,blue,4306,1
ed2198d43a595226,3,33,blue,6569,1
ed2198d43a595226,3,34,red,4545,1
ed2198d43a595226,3,35,red,4338,1
ed2198d43a595226,3,36,blue,3410,1
ed2198d43a595226,3,37,blue,3607,1
ed2198d43a595226,3,38,red,4206,1
ed2198d43a595226,3,39,blue,5397,1
ed2198d43a595226,3,40,red,5598,1
