id,block,trial,color,rt,is_opt
b2264a8e9204277f,1,1,blue,3907,1
b2264a8e9204277f,1,2,blue,3311,1
b2264a8e9204277f,1,3,red,4438,1
b2264a8e9204277f,1,4,blue,2981,1
b2264a8e9204277f,1,5,red,3714,1
b2264a8e9204277f,1,6,blue,8700,1
b2264a8e9204277f,1,7,blue,4801,1
b2264a8e9204277f,1,8,blue,3075,1
b2264a8e9204277f,1,9,red,7721,1
b2264a8e9204277f,1,10,red,4829,1
b2264a8e9204277f,1,11,red,4222,1
b2264a8e9204277f,1,12,red,3623,1
b2264a8e9204277f,1,13,blue,3983,1
b2264a8e9204277f,1,14,red,4639,1
b2264a8e9204277f,1,15,blue,1572,1
b2264a8e9204277f,1,16,red,5232,1
b2264a8e9204277f,1,17,red,7794,1
b2264a8e9204277f,1,18,blue,3460,1
b2264a8e9204277f,1,19,red,8408,1
b2264a8e9204277f,1,20,red,6883,1
b2264a8e9204277f,1,21,red,6256,1
b2264a8e9204277f,1,22,red,7549,1
b2264a8e9204277f,1,23,blue,5694,1
b2264a8e9204277f,1,24,blue,3396,1
b2264a8e9204277f,1,25,blue,3600,1
b2264a8e9204277f,1,26,blue,3282,1
b2264a8e9204277f,1,27,blue,5528,1
b2264a8e9204277f,1,28,red,4720,1
b2264a8e9204277f,1,29,red,4272,1
b2264a8e9204277f,1,30,blue,5504,1
b2264a8e9204277f,1,31,red,2770,1
b2264a8e9204277f,1,32,blue,4387,1
b2264a8e9204277f,1,33,red,5886,1
b2264a8e9204277f,1,34,blue,5838,1
b2264a8e9204277f,1,35,blue,8335,1
b2264a8e9204277f,1,36,red,3280,1
b2264a8e9204277f,1,37,red,3552,1
b2264a8e9204277f,1,38,blue,4555,1
b2264a8e9204277f,1,39,blue,5427,1
b2264a8e9204277f,1,40,red,10779,1
b2264a8e9204277f,2,1,blue,5575,1
b2264a8e9204277f,2,2,red,5936,1
b2264a8e9204277f,2,3,blue,7457,1
b2264a8e9204277f,2,4,red,7452,1
b2264a8e9204277f,2,5,red,5886,1
b2264a8e9204277f,2,6,red,6860,1
b2264a8e9204277f,2,7,red,5242,1
b2264a8e9204277f,2,8,red,5453,1
b2264a8e9204277f,2,9,blue,2694,1
b2264a8e9204277f,2,10,blue,4510,1
b2264a8e9204277f,2,11,red,7285,1
b2264a8e9204277f,2,12,red,3705,1
b2264a8e9204277f,2,13,blue,4558,1
b2264a8e9204277f,2,14,red,3751,1
b2264a8e9204277f,2,15,blue,3500,1
b2264a8e9204277f,2,16,red,8153,1
b2264a8e9204277f,2,17,blue,4344,1
b2264a8e9204277f,2,18,red,6716,1
b2264a8e9204277f,2,19,blue,3609,1
b2264a8e9204277f,2,20,red,5450,1
b2264a8e9204277f,2,21,blue,4854,1
b2264a8e9204277f,2,22,blue,5428,1
b2264a8e9204277f,2,23,blue,10913,1
b2264a8e9204277f,2,24,red,6716,1
b2264a8e9204277f,2,25,blue,5954,1
b2264a8e9204277f,2,26,blue,4095,1
b2264a8e9204277f,2,27,red,4718,1
b2264a8e9204277f,2,28,red,4083,1
b2264a8e9204277f,2,29,blue,4277,1
b2264a8e9204277f,2,30,blue,6854,1
b2264a8e9204277f,2,31,red,6283,1
b2264a8e9204277f,2,32,blue,5337,1
b2264a8e9204277f,2,33,blue,4060,1
b2264a8e9204277f,2,34,red,10162,1
b2264a8e9204277f,2,35,blue,5420,1
b2264a8e9204277f,2,36,red,4962,1
b2264a8e9204277f,2,37,red,3343,1
b2264a8e9204277f,2,38,blue,4875,1
b2264a8e9204277f,2,39,red,6643,1
b2264a8e9204277f,2,40,blue,4313,1
b2264a8e9204277f,3,1,red,5457,1
b2264a8e9204277f,3,2,blue,2794,1
b2264a8e9204277f,3,3,blue,6958,1
b2264a8e9204277f,3,4,red,3902,1
b2264a8e9204277f,3,5,red,1393,1
b2264a8e9204277f,3,6,blue,2453,1
b2264a8e9204277f,3,7,red,2003,1
b2264a8e9204277f,3,8,red,4440,1
b2264a8e9204277f,3,9,blue,4867,1
b2264a8e9204277f,3,10,red,4233,1
b2264a8e9204277f,3,11,red,3822,1
b2264a8e9204277f,3,12,blue,3299,1
b2264a8e9204277f,3,13,red,4004,1
b2264a8e9204277f,3,14,blue,4124,1
b2264a8e9204277f,3,15,red,3653,1
b2264a8e9204277f,3,16,blue,5537,1
b2264a8e9204277f,3,17,red,3261,1
b2264a8e9204277f,3,18,red,5717,1
b2264a8e9204277f,3,19,blue,3320,1
b2264a8e9204277f,3,20,blue,22078,0
b2264a8e9204277f,3,21,red,4209,1
b2264a8e9204277f,3,22,blue,2677,1
b2264a8e9204277f,3,23,blue,19923,1
b2264a8e9204277f,3,24,red,14681,1
b2264a8e9204277f,3,25,blue,1877,1
b2264a8e9204277f,3,26,blue,9911,1
b2264a8e9204277f,3,27,red,15972,1
b2264a8e9204277f,3,28,red,4933,1
b2264a8e9204277f,3,29,blue,3137,1
b2264a8e9204277f,3,30,red,4576,1
b2264a8e9204277f,3,31,blue,2449,1
b2264a8e9204277f,3,32,blue,3248,1
b2264a8e9204277f,3,33,red,4029,1
b2264a8e9204277f,3,34,blue,5232,1
b2264a8e9204277f,3,35,blue,1677,1
b2264a8e9204277f,3,36,blue,1368,1
b2264a8e9204277f,3,37,blue,3488,1
b2264a8e9204277f,3,38,red,2289,1
b2264a8e9204277f,3,39,blue,1595,1
b2264a8e9204277f,3,40,red,2580,1
