id,block,trial,color,rt,is_opt
aa81db26085636d1,1,1,blue,13489,1
aa81db26085636d1,1,2,red,6007,1
aa81db26085636d1,1,3,red,3318,1
aa81db26085636d1,1,4,red,1654,1
aa81db26085636d1,1,5,blue,8112,1
aa81db26085636d1,1,6,blue,6580,1
aa81db26085636d1,1,7,blue,4917,1
aa81db26085636d1,1,8,blue,10891,1
aa81db26085636d1,1,9,blue,2138,1
aa81db26085636d1,1,10,blue,1316,0
aa81db26085636d1,1,11,red,7829,1
aa81db26085636d1,1,12,red,11419,1
aa81db26085636d1,1,13,red,6289,0
aa81db26085636d1,1,14,blue,1822,0
aa81db26085636d1,1,15,red,16448,1
aa81db26085636d1,1,16,blue,6986,1
aa81db26085636d1,1,17,blue,3444,0
aa81db26085636d1,1,18,blue,2025,0
aa81db26085636d1,1,19,blue,6290,0
aa81db26085636d1,1,20,blue,12488,1
aa81db26085636d1,1,21,blue,4398,0
aa81db26085636d1,1,22,blue,4263,0
aa81db26085636d1,1,23,blue,11127,0
aa81db26085636d1,1,24,red,15255,0
aa81db26085636d1,1,25,blue,17336,0
aa81db26085636d1,1,26,red,11903,1
aa81db26085636d1,1,27,blue,16165,0
aa81db26085636d1,1,28,blue,4961,1
aa81db26085636d1,1,29,blue,10463,0
aa81db26085636d1,1,30,blue,2048,1
aa81db26085636d1,1,31,blue,4736,1
aa81db26085636d1,1,32,red,7639,0
aa81db26085636d1,1,33,red,10002,0
aa81db26085636d1,1,34,red,2531,1
aa81db26085636d1,1,35,blue,12803,1
aa81db26085636d1,1,36,red,5816,0
aa81db26085636d1,1,37,red,1462,0
aa81db26085636d1,1,38,red,5479,1
aa81db26085636d1,1,39,red,13298,0
aa81db26085636d1,1,40,blue,6401,1
aa81db26085636d1,2,1,blue,7818,0
aa81db26085636d1,2,2,blue,6120,1
aa81db26085636d1,2,3,red,3150,0
aa81db26085636d1,2,4,red,7076,1
aa81db26085636d1,2,5,blue,2363,1
aa81db26085636d1,2,6,blue,6976,1
aa81db26085636d1,2,7,blue,1485,0
aa81db26085636d1,2,8,blue,13084,1
aa81db26085636d1,2,9,blue,13624,0
aa81db26085636d1,2,10,blue,14254,1
aa81db26085636d1,2,11,red,12690,0
aa81db26085636d1,2,12,red,9620,0
aa81db26085636d1,2,13,blue,4253,0
aa81db26085636d1,2,14,red,2925,0
aa81db26085636d1,2,15,blue,3825,0
aa81db26085636d1,2,16,red,11700,0
aa81db26085636d1,2,17,blue,9799,0
aa81db26085636d1,2,18,red,9360,0
aa81db26085636d1,2,19,blue,26000,1
aa81db26085636d1,2,20,blue,7436,1
aa81db26085636d1,2,21,red,7695,1
aa81db26085636d1,2,22,red,8933,0
aa81db26085636d1,2,23,blue,4398,1
aa81db26085636d1,2,24,red,2982,1
aa81db26085636d1,2,25,blue,4916,0
aa81db26085636d1,2,26,red,9293,0
aa81db26085636d1,2,27,red,11734,1
aa81db26085636d1,2,28,blue,3769,1
aa81db26085636d1,2,29,blue,1575,0
aa81db26085636d1,2,30,red,5434,0
aa81db26085636d1,2,31,red,5907,1
aa81db26085636d1,2,32,red,9900,1
aa81db26085636d1,2,33,blue,11936,1
aa81db26085636d1,2,34,blue,3893,0
aa81db26085636d1,2,35,red,6154,1
aa81db26085636d1,2,36,red,1688,0
aa81db26085636d1,2,37,red,8629,1
aa81db26085636d1,2,38,blue,7043,0
aa81db26085636d1,2,39,red,7582,1
aa81db26085636d1,2,40,blue,8933,0
aa81db26085636d1,3,1,blue,8573,1
aa81db26085636d1,3,2,red,1699,0
aa81db26085636d1,3,3,blue,5221,1
aa81db26085636d1,3,4,red,1204,1
aa81db26085636d1,3,5,blue,6367,0
aa81db26085636d1,3,6,blue,5614,1
aa81db26085636d1,3,7,blue,2498,1
aa81db26085636d1,3,8,red,2116,0
aa81db26085636d1,3,9,red,3712,0
aa81db26085636d1,3,10,red,23412,0
aa81db26085636d1,3,11,red,1912,0
aa81db26085636d1,3,12,red,15795,1
aa81db26085636d1,3,13,red,2868,1
aa81db26085636d1,3,14,blue,5748,0
aa81db26085636d1,3,15,red,11228,0
aa81db26085636d1,3,16,red,5804,1
aa81db26085636d1,3,17,blue,11925,0
aa81db26085636d1,3,18,red,9856,1
aa81db26085636d1,3,19,blue,3543,0
aa81db26085636d1,3,20,blue,15480,1
aa81db26085636d1,3,21,red,1239,1
aa81db26085636d1,3,22,blue,5523,1
aa81db26085636d1,3,23,red,5007,0
aa81db26085636d1,3,24,blue,6086,0
aa81db26085636d1,3,25,red,10384,1
aa81db26085636d1,3,26,blue,16617,1
aa81db26085636d1,3,27,blue,1147,0
aa81db26085636d1,3,28,red,1665,0
aa81db26085636d1,3,29,red,1833,1
aa81db26085636d1,3,30,red,1203,1
aa81db26085636d1,3,31,blue,9889,0
aa81db26085636d1,3,32,red,7875,0
aa81db26085636d1,3,33,red,16639,1
aa81db26085636d1,3,34,blue,2835,0
aa81db26085636d1,3,35,red,11622,1
aa81db26085636d1,3,36,blue,2284,1
aa81db26085636d1,3,37,blue,9463,0
aa81db26085636d1,3,38,red,15493,0
aa81db26085636d1,3,39,red,1801,0
aa81db26085636d1,3,40,blue,16696,1
